d,date,time,weekday,workday,humidity,temperature
2019-03-19 16:05:00,2019-03-19,16:05:00,1,True,57.0,7.8
2019-03-19 16:10:00,2019-03-19,16:10:00,1,True,57.0,7.8
2019-03-19 16:15:00,2019-03-19,16:15:00,1,True,57.0,7.8
2019-03-19 16:20:00,2019-03-19,16:20:00,1,True,57.0,7.8
2019-03-19 16:25:00,2019-03-19,16:25:00,1,True,57.0,7.8
2019-03-19 16:30:00,2019-03-19,16:30:00,1,True,57.0,7.8
2019-03-19 16:35:00,2019-03-19,16:35:00,1,True,57.0,7.8
2019-03-19 16:40:00,2019-03-19,16:40:00,1,True,57.0,7.8
2019-03-19 16:45:00,2019-03-19,16:45:00,1,True,53.0,7.8
2019-03-19 16:50:00,2019-03-19,16:50:00,1,True,53.0,7.8
2019-03-19 16:55:00,2019-03-19,16:55:00,1,True,53.0,7.8
2019-03-19 17:00:00,2019-03-19,17:00:00,1,True,53.0,7.8
2019-03-19 17:05:00,2019-03-19,17:05:00,1,True,53.0,7.8
2019-03-19 17:10:00,2019-03-19,17:10:00,1,True,53.0,7.8
2019-03-19 17:15:00,2019-03-19,17:15:00,1,True,57.0,7.8
2019-03-19 17:20:00,2019-03-19,17:20:00,1,True,57.0,7.8
2019-03-19 17:25:00,2019-03-19,17:25:00,1,True,57.0,7.8
2019-03-19 17:30:00,2019-03-19,17:30:00,1,True,57.0,7.8
2019-03-19 17:35:00,2019-03-19,17:35:00,1,True,57.0,7.8
2019-03-19 17:40:00,2019-03-19,17:40:00,1,True,57.0,7.8
2019-03-19 17:45:00,2019-03-19,17:45:00,1,True,53.0,7.8
2019-03-19 17:50:00,2019-03-19,17:50:00,1,True,53.0,7.8
2019-03-19 17:55:00,2019-03-19,17:55:00,1,True,53.0,7.8
2019-03-19 18:00:00,2019-03-19,18:00:00,1,True,53.0,7.8
2019-03-19 18:05:00,2019-03-19,18:05:00,1,True,53.0,7.8
2019-03-19 18:10:00,2019-03-19,18:10:00,1,True,53.0,7.8
2019-03-19 18:15:00,2019-03-19,18:15:00,1,True,56.0,7.2
2019-03-19 18:20:00,2019-03-19,18:20:00,1,True,56.0,7.2
2019-03-19 18:25:00,2019-03-19,18:25:00,1,True,56.0,7.2
2019-03-19 18:30:00,2019-03-19,18:30:00,1,True,56.0,7.2
2019-03-19 18:35:00,2019-03-19,18:35:00,1,True,56.0,7.2
2019-03-19 18:40:00,2019-03-19,18:40:00,1,True,56.0,7.2
2019-03-19 18:45:00,2019-03-19,18:45:00,1,True,56.0,7.2
2019-03-19 18:50:00,2019-03-19,18:50:00,1,True,56.0,7.2
2019-03-19 18:55:00,2019-03-19,18:55:00,1,True,56.0,7.2
2019-03-19 19:00:00,2019-03-19,19:00:00,1,True,56.0,7.2
2019-03-19 19:05:00,2019-03-19,19:05:00,1,True,56.0,7.2
2019-03-19 19:10:00,2019-03-19,19:10:00,1,True,56.0,7.2
2019-03-19 19:15:00,2019-03-19,19:15:00,1,True,56.0,7.2
2019-03-19 19:20:00,2019-03-19,19:20:00,1,True,56.0,7.2
2019-03-19 19:25:00,2019-03-19,19:25:00,1,True,56.0,7.2
2019-03-19 19:30:00,2019-03-19,19:30:00,1,True,56.0,7.2
2019-03-19 19:35:00,2019-03-19,19:35:00,1,True,56.0,7.2
2019-03-19 19:40:00,2019-03-19,19:40:00,1,True,56.0,7.2
2019-03-19 19:45:00,2019-03-19,19:45:00,1,True,60.0,6.1
2019-03-19 19:50:00,2019-03-19,19:50:00,1,True,60.0,6.1
2019-03-19 19:55:00,2019-03-19,19:55:00,1,True,60.0,6.1
2019-03-19 20:00:00,2019-03-19,20:00:00,1,True,60.0,6.1
2019-03-19 20:05:00,2019-03-19,20:05:00,1,True,60.0,6.1
2019-03-19 20:10:00,2019-03-19,20:10:00,1,True,60.0,6.1
2019-03-19 20:15:00,2019-03-19,20:15:00,1,True,56.0,6.1
2019-03-19 20:20:00,2019-03-19,20:20:00,1,True,56.0,6.1
2019-03-19 20:25:00,2019-03-19,20:25:00,1,True,56.0,6.1
2019-03-19 20:30:00,2019-03-19,20:30:00,1,True,56.0,6.1
2019-03-19 20:35:00,2019-03-19,20:35:00,1,True,56.0,6.1
2019-03-19 20:40:00,2019-03-19,20:40:00,1,True,56.0,6.1
2019-03-19 20:45:00,2019-03-19,20:45:00,1,True,56.0,6.1
2019-03-19 20:50:00,2019-03-19,20:50:00,1,True,56.0,6.1
2019-03-19 20:55:00,2019-03-19,20:55:00,1,True,56.0,6.1
2019-03-19 21:00:00,2019-03-19,21:00:00,1,True,56.0,6.1
2019-03-19 21:05:00,2019-03-19,21:05:00,1,True,56.0,6.1
2019-03-19 21:10:00,2019-03-19,21:10:00,1,True,56.0,6.1
2019-03-19 21:15:00,2019-03-19,21:15:00,1,True,60.0,5.0
2019-03-19 21:20:00,2019-03-19,21:20:00,1,True,60.0,5.0
2019-03-19 21:25:00,2019-03-19,21:25:00,1,True,60.0,5.0
2019-03-19 21:30:00,2019-03-19,21:30:00,1,True,60.0,5.0
2019-03-19 21:35:00,2019-03-19,21:35:00,1,True,60.0,5.0
2019-03-19 21:40:00,2019-03-19,21:40:00,1,True,60.0,5.0
2019-03-19 21:45:00,2019-03-19,21:45:00,1,True,60.0,5.0
2019-03-19 21:50:00,2019-03-19,21:50:00,1,True,60.0,5.0
2019-03-19 21:55:00,2019-03-19,21:55:00,1,True,60.0,5.0
2019-03-19 22:00:00,2019-03-19,22:00:00,1,True,60.0,5.0
2019-03-19 22:05:00,2019-03-19,22:05:00,1,True,60.0,5.0
2019-03-19 22:10:00,2019-03-19,22:10:00,1,True,60.0,5.0
2019-03-19 22:15:00,2019-03-19,22:15:00,1,True,60.0,5.0
2019-03-19 22:20:00,2019-03-19,22:20:00,1,True,60.0,5.0
2019-03-19 22:25:00,2019-03-19,22:25:00,1,True,60.0,5.0
2019-03-19 22:30:00,2019-03-19,22:30:00,1,True,60.0,5.0
2019-03-19 22:35:00,2019-03-19,22:35:00,1,True,60.0,5.0
2019-03-19 22:40:00,2019-03-19,22:40:00,1,True,60.0,5.0
2019-03-19 22:45:00,2019-03-19,22:45:00,1,True,69.0,3.9
2019-03-19 22:50:00,2019-03-19,22:50:00,1,True,69.0,3.9
2019-03-19 22:55:00,2019-03-19,22:55:00,1,True,69.0,3.9
2019-03-19 23:00:00,2019-03-19,23:00:00,1,True,69.0,3.9
2019-03-19 23:05:00,2019-03-19,23:05:00,1,True,69.0,3.9
2019-03-19 23:10:00,2019-03-19,23:10:00,1,True,69.0,3.9
2019-03-19 23:15:00,2019-03-19,23:15:00,1,True,69.0,3.9
2019-03-19 23:20:00,2019-03-19,23:20:00,1,True,69.0,3.9
2019-03-19 23:25:00,2019-03-19,23:25:00,1,True,69.0,3.9
2019-03-19 23:30:00,2019-03-19,23:30:00,1,True,69.0,3.9
2019-03-19 23:35:00,2019-03-19,23:35:00,1,True,69.0,3.9
2019-03-19 23:40:00,2019-03-19,23:40:00,1,True,69.0,3.9
2019-03-19 23:45:00,2019-03-19,23:45:00,1,True,69.0,3.9
2019-03-19 23:50:00,2019-03-19,23:50:00,1,True,69.0,3.9
2019-03-19 23:55:00,2019-03-19,23:55:00,1,True,69.0,3.9
2019-03-20 00:00:00,2019-03-20,00:00:00,2,True,69.0,3.9
2019-03-20 00:05:00,2019-03-20,00:05:00,2,True,69.0,3.9
2019-03-20 00:10:00,2019-03-20,00:10:00,2,True,69.0,3.9
2019-03-20 00:15:00,2019-03-20,00:15:00,2,True,69.0,3.9
2019-03-20 00:20:00,2019-03-20,00:20:00,2,True,69.0,3.9
2019-03-20 00:25:00,2019-03-20,00:25:00,2,True,69.0,3.9
2019-03-20 00:30:00,2019-03-20,00:30:00,2,True,69.0,3.9
2019-03-20 00:35:00,2019-03-20,00:35:00,2,True,69.0,3.9
2019-03-20 00:40:00,2019-03-20,00:40:00,2,True,69.0,3.9
2019-03-20 00:45:00,2019-03-20,00:45:00,2,True,69.0,3.9
2019-03-20 00:50:00,2019-03-20,00:50:00,2,True,69.0,3.9
2019-03-20 00:55:00,2019-03-20,00:55:00,2,True,69.0,3.9
2019-03-20 01:00:00,2019-03-20,01:00:00,2,True,69.0,3.9
2019-03-20 01:05:00,2019-03-20,01:05:00,2,True,69.0,3.9
2019-03-20 01:10:00,2019-03-20,01:10:00,2,True,69.0,3.9
2019-03-20 01:15:00,2019-03-20,01:15:00,2,True,69.0,3.9
2019-03-20 01:20:00,2019-03-20,01:20:00,2,True,69.0,3.9
2019-03-20 01:25:00,2019-03-20,01:25:00,2,True,69.0,3.9
2019-03-20 01:30:00,2019-03-20,01:30:00,2,True,69.0,3.9
2019-03-20 01:35:00,2019-03-20,01:35:00,2,True,69.0,3.9
2019-03-20 01:40:00,2019-03-20,01:40:00,2,True,69.0,3.9
2019-03-20 01:45:00,2019-03-20,01:45:00,2,True,69.0,3.9
2019-03-20 01:50:00,2019-03-20,01:50:00,2,True,69.0,3.9
2019-03-20 01:55:00,2019-03-20,01:55:00,2,True,69.0,3.9
2019-03-20 02:00:00,2019-03-20,02:00:00,2,True,69.0,3.9
2019-03-20 02:05:00,2019-03-20,02:05:00,2,True,69.0,3.9
2019-03-20 02:10:00,2019-03-20,02:10:00,2,True,69.0,3.9
2019-03-20 02:15:00,2019-03-20,02:15:00,2,True,69.0,3.9
2019-03-20 02:20:00,2019-03-20,02:20:00,2,True,69.0,3.9
2019-03-20 02:25:00,2019-03-20,02:25:00,2,True,69.0,3.9
2019-03-20 02:30:00,2019-03-20,02:30:00,2,True,69.0,3.9
2019-03-20 02:35:00,2019-03-20,02:35:00,2,True,69.0,3.9
2019-03-20 02:40:00,2019-03-20,02:40:00,2,True,69.0,3.9
2019-03-20 02:45:00,2019-03-20,02:45:00,2,True,72.0,4.1
2019-03-20 02:50:00,2019-03-20,02:50:00,2,True,72.0,4.1
2019-03-20 02:55:00,2019-03-20,02:55:00,2,True,72.0,4.1
2019-03-20 03:00:00,2019-03-20,03:00:00,2,True,72.0,4.1
2019-03-20 03:05:00,2019-03-20,03:05:00,2,True,72.0,4.1
2019-03-20 03:10:00,2019-03-20,03:10:00,2,True,72.0,4.1
2019-03-20 03:15:00,2019-03-20,03:15:00,2,True,69.0,3.9
2019-03-20 03:20:00,2019-03-20,03:20:00,2,True,69.0,3.9
2019-03-20 03:25:00,2019-03-20,03:25:00,2,True,69.0,3.9
2019-03-20 03:30:00,2019-03-20,03:30:00,2,True,69.0,3.9
2019-03-20 03:35:00,2019-03-20,03:35:00,2,True,69.0,3.9
2019-03-20 03:40:00,2019-03-20,03:40:00,2,True,69.0,3.9
2019-03-20 03:45:00,2019-03-20,03:45:00,2,True,69.0,3.9
2019-03-20 03:50:00,2019-03-20,03:50:00,2,True,69.0,3.9
2019-03-20 03:55:00,2019-03-20,03:55:00,2,True,69.0,3.9
2019-03-20 04:00:00,2019-03-20,04:00:00,2,True,69.0,3.9
2019-03-20 04:05:00,2019-03-20,04:05:00,2,True,69.0,3.9
2019-03-20 04:10:00,2019-03-20,04:10:00,2,True,69.0,3.9
2019-03-20 04:15:00,2019-03-20,04:15:00,2,True,69.0,3.9
2019-03-20 04:20:00,2019-03-20,04:20:00,2,True,69.0,3.9
2019-03-20 04:25:00,2019-03-20,04:25:00,2,True,69.0,3.9
2019-03-20 04:30:00,2019-03-20,04:30:00,2,True,69.0,3.9
2019-03-20 04:35:00,2019-03-20,04:35:00,2,True,69.0,3.9
2019-03-20 04:40:00,2019-03-20,04:40:00,2,True,69.0,3.9
2019-03-20 04:45:00,2019-03-20,04:45:00,2,True,69.0,3.9
2019-03-20 04:50:00,2019-03-20,04:50:00,2,True,69.0,3.9
2019-03-20 04:55:00,2019-03-20,04:55:00,2,True,69.0,3.9
2019-03-20 05:00:00,2019-03-20,05:00:00,2,True,69.0,3.9
2019-03-20 05:05:00,2019-03-20,05:05:00,2,True,69.0,3.9
2019-03-20 05:10:00,2019-03-20,05:10:00,2,True,69.0,3.9
2019-03-20 05:15:00,2019-03-20,05:15:00,2,True,69.0,3.9
2019-03-20 05:20:00,2019-03-20,05:20:00,2,True,69.0,3.9
2019-03-20 05:25:00,2019-03-20,05:25:00,2,True,69.0,3.9
2019-03-20 05:30:00,2019-03-20,05:30:00,2,True,69.0,3.9
2019-03-20 05:35:00,2019-03-20,05:35:00,2,True,69.0,3.9
2019-03-20 05:40:00,2019-03-20,05:40:00,2,True,69.0,3.9
2019-03-20 05:45:00,2019-03-20,05:45:00,2,True,80.0,2.8
2019-03-20 05:50:00,2019-03-20,05:50:00,2,True,80.0,2.8
2019-03-20 05:55:00,2019-03-20,05:55:00,2,True,80.0,2.8
2019-03-20 06:00:00,2019-03-20,06:00:00,2,True,80.0,2.8
2019-03-20 06:05:00,2019-03-20,06:05:00,2,True,80.0,2.8
2019-03-20 06:10:00,2019-03-20,06:10:00,2,True,80.0,2.8
2019-03-20 06:15:00,2019-03-20,06:15:00,2,True,80.0,2.8
2019-03-20 06:20:00,2019-03-20,06:20:00,2,True,80.0,2.8
2019-03-20 06:25:00,2019-03-20,06:25:00,2,True,80.0,2.8
2019-03-20 06:30:00,2019-03-20,06:30:00,2,True,80.0,2.8
2019-03-20 06:35:00,2019-03-20,06:35:00,2,True,80.0,2.8
2019-03-20 06:40:00,2019-03-20,06:40:00,2,True,80.0,2.8
2019-03-20 06:45:00,2019-03-20,06:45:00,2,True,80.0,2.8
2019-03-20 06:50:00,2019-03-20,06:50:00,2,True,80.0,2.8
2019-03-20 06:55:00,2019-03-20,06:55:00,2,True,80.0,2.8
2019-03-20 07:00:00,2019-03-20,07:00:00,2,True,80.0,2.8
2019-03-20 07:05:00,2019-03-20,07:05:00,2,True,80.0,2.8
2019-03-20 07:10:00,2019-03-20,07:10:00,2,True,80.0,2.8
2019-03-20 07:15:00,2019-03-20,07:15:00,2,True,80.0,2.8
2019-03-20 07:20:00,2019-03-20,07:20:00,2,True,80.0,2.8
2019-03-20 07:25:00,2019-03-20,07:25:00,2,True,80.0,2.8
